date,day_night,year,month,season,count,is_workday,is_weekend,is_holiday,temp,temp_feel,humidity,wind_speed,weather_type
2015-05-05,night,2015,5,spring,7736,1,0,0,13.833333333333334,13.833333333333334,77.45833333333333,25.041666666666668,scattered clouds
2015-05-06,day,2015,5,spring,16929,1,0,0,12.916666666666666,12.791666666666666,69.125,34.75,rain
2015-05-06,night,2015,5,spring,7509,1,0,0,12.083333333333334,11.708333333333334,71.95833333333333,29.583333333333332,rain
2015-05-07,day,2015,5,spring,21728,1,0,0,14.291666666666666,14.166666666666666,58.791666666666664,19.5,scattered clouds
2015-05-07,night,2015,5,spring,9416,1,0,0,12.041666666666666,12.041666666666666,65.83333333333333,19.75,clear
2015-05-08,day,2015,5,spring,19541,1,0,0,13.958333333333334,13.958333333333334,65.66666666666667,12.041666666666666,clear
2015-05-08,night,2015,5,spring,7337,1,0,0,12.208333333333334,12,76.66666666666667,12.166666666666666,scattered clouds
2015-05-09,day,2015,5,spring,18566,0,1,0,15.583333333333334,15.583333333333334,54.916666666666664,31.625,broken clouds
2015-05-09,night,2015,5,spring,9244,0,1,0,14.041666666666666,14.041666666666666,63.875,20.916666666666668,scattered clouds
2015-05-10,day,2015,5,spring,22684,0,1,0,16.041666666666668,16.041666666666668,62.541666666666664,17.208333333333332,scattered clouds
2015-05-10,night,2015,5,spring,9542,0,1,0,13.5,13.25,70.625,10.166666666666666,clear
2015-05-11,day,2015,5,spring,23188,1,0,0,19.166666666666668,19.166666666666668,60.875,20.916666666666668,scattered clouds
2015-05-11,night,2015,5,spring,10531,1,0,0,15.5,15.5,68.16666666666667,13.583333333333334,clear
2015-05-12,day,2015,5,spring,22921,1,0,0,15.291666666666666,15.291666666666666,52.333333333333336,27,scattered clouds
2015-05-12,night,2015,5,spring,10899,1,0,0,13.833333333333334,13.833333333333334,54.5,19.458333333333332,clear
2015-05-13,day,2015,5,spring,25552,1,0,0,15.916666666666666,15.791666666666666,45.583333333333336,7.625,clear
2015-05-13,night,2015,5,spring,11147,1,0,0,11.583333333333334,10.916666666666666,67.375,15.708333333333334,clear
2015-05-14,day,2015,5,spring,11999,1,0,0,10.416666666666666,8.833333333333334,81.625,26.458333333333332,rain
2015-05-14,night,2015,5,spring,3610,1,0,0,9.375,6.958333333333333,88.29166666666667,16.291666666666668,rain
2015-05-15,day,2015,5,spring,23705,1,0,0,12.291666666666666,11.75,61.083333333333336,12.25,broken clouds
2015-05-15,night,2015,5,spring,8638,1,0,0,11.291666666666666,10.291666666666666,78,15.875,rain
2015-05-16,day,2015,5,spring,22591,0,1,0,16.25,16.25,56.583333333333336,20.958333333333332,scattered clouds
2015-05-16,night,2015,5,spring,9935,0,1,0,14.041666666666666,14.041666666666666,63.166666666666664,18.875,clear
2015-05-17,day,2015,5,spring,22949,0,1,0,14.666666666666666,14.416666666666666,51.916666666666664,20,clear
2015-05-17,night,2015,5,spring,8374,0,1,0,12.5,12.083333333333334,60.875,14.333333333333334,clear
2015-05-18,day,2015,5,spring,15552,1,0,0,13.291666666666666,13.208333333333334,71.875,28.25,rain
2015-05-18,night,2015,5,spring,8736,1,0,0,11.541666666666666,10.75,64.70833333333333,21.958333333333332,scattered clouds
2015-05-19,day,2015,5,spring,20039,1,0,0,11.958333333333334,11.291666666666666,58.5,25.041666666666668,rain
2015-05-19,night,2015,5,spring,8292,1,0,0,9.875,7.708333333333333,67.75,23.5,scattered clouds
2015-05-20,day,2015,5,spring,20862,1,0,0,12.291666666666666,11.666666666666666,59.541666666666664,20.916666666666668,scattered clouds
2015-05-20,night,2015,5,spring,9672,1,0,0,10.75,9.25,62.833333333333336,16.458333333333332,clear
2015-05-21,day,2015,5,spring,23933,1,0,0,16.208333333333332,15.958333333333334,49,16.541666666666668,clear
2015-05-21,night,2015,5,spring,10900,1,0,0,13.041666666666666,12.083333333333334,57.041666666666664,14.958333333333334,clear
2015-05-22,day,2015,5,spring,23609,1,0,0,16.375,16.208333333333332,62.25,14.583333333333334,clear
2015-05-22,night,2015,5,spring,9826,1,0,0,15,14.583333333333334,69.16666666666667,12.75,clear
2015-05-23,day,2015,5,spring,15268,0,1,0,14.916666666666666,14.916666666666666,67.08333333333333,16.708333333333332,broken clouds
2015-05-23,night,2015,5,spring,8581,0,1,0,14.416666666666666,14.416666666666666,70.79166666666667,13.333333333333334,broken clouds
2015-05-24,day,2015,5,spring,19959,0,1,0,17.208333333333332,17.208333333333332,59.666666666666664,14.25,clear
2015-05-24,night,2015,5,spring,10059,0,1,0,14.375,14.375,68.95833333333333,8.708333333333334,broken clouds
2015-05-25,day,2015,5,spring,21230,0,0,1,14.125,14.125,58.5,14.666666666666666,scattered clouds
2015-05-25,night,2015,5,spring,8272,0,0,1,13.375,13.375,63.25,12.541666666666666,cloudy
2015-05-26,day,2015,5,spring,23704,1,0,0,15.708333333333334,15.708333333333334,55.875,15.541666666666666,scattered clouds
2015-05-26,night,2015,5,spring,11105,1,0,0,14.125,14.125,64.25,13.666666666666666,clear
2015-05-27,day,2015,5,spring,25522,1,0,0,16.166666666666668,16,49.5,15.041666666666666,clear
2015-05-27,night,2015,5,spring,10885,1,0,0,13.416666666666666,13.083333333333334,63.333333333333336,18.333333333333332,clear
2015-05-28,day,2015,5,spring,23843,1,0,0,15.916666666666666,15.916666666666666,43.166666666666664,24.5,clear
2015-05-28,night,2015,5,spring,10544,1,0,0,14.166666666666666,14.166666666666666,56.708333333333336,21.916666666666668,clear
2015-05-29,day,2015,5,spring,17259,1,0,0,12.625,12.625,68.41666666666667,24.75,scattered clouds
2015-05-29,night,2015,5,spring,8764,1,0,0,12.125,12.125,59.666666666666664,19.666666666666668,clear
2015-05-30,day,2015,5,spring,20629,0,1,0,14.666666666666666,14.5,48.916666666666664,17.833333333333332,clear
2015-05-30,night,2015,5,spring,8577,0,1,0,11.5,10.333333333333334,66.625,17.833333333333332,clear
2015-05-31,day,2015,5,spring,8961,0,1,0,15.166666666666666,15.166666666666666,78.83333333333333,25.25,broken clouds
2015-05-31,night,2015,5,spring,6037,0,1,0,12.541666666666666,12.541666666666666,66.91666666666667,19.416666666666668,rain
2015-06-01,day,2015,6,summer,19848,1,0,0,13,12.833333333333334,58.75,24.416666666666668,scattered clouds
2015-06-01,night,2015,6,summer,8016,1,0,0,11.208333333333334,10.041666666666666,66.91666666666667,22.875,clear
2015-06-02,day,2015,6,summer,18687,1,0,0,16.833333333333332,16.833333333333332,74.95833333333333,35.791666666666664,broken clouds
2015-06-02,night,2015,6,summer,9252,1,0,0,14.5,14.5,75.08333333333333,31.25,NA
2015-06-03,day,2015,6,summer,24202,1,0,0,17.041666666666668,17.041666666666668,48,20.333333333333332,scattered clouds
2015-06-03,night,2015,6,summer,11175,1,0,0,15.208333333333334,15.208333333333334,58.125,14.833333333333334,clear
2015-06-04,day,2015,6,summer,26662,1,0,0,19.25,18.958333333333332,46.291666666666664,15.333333333333334,clear
2015-06-04,night,2015,6,summer,12789,1,0,0,14.75,14.708333333333334,66.375,10.375,clear
2015-06-05,day,2015,6,summer,24160,1,0,0,22.125,22.125,63.791666666666664,16.75,clear
2015-06-05,night,2015,6,summer,10403,1,0,0,16.77777777777778,16.77777777777778,63.111111111111114,23.055555555555557,clear
2015-06-06,day,2015,6,summer,22933,0,1,0,16.75,16.75,45,25.583333333333332,clear
2015-06-06,night,2015,6,summer,9887,0,1,0,13.791666666666666,13.708333333333334,57.375,22,clear
2015-06-07,day,2015,6,summer,24243,0,1,0,16.583333333333332,16.583333333333332,47.958333333333336,11.083333333333334,clear
2015-06-07,night,2015,6,summer,11164,0,1,0,13.416666666666666,13.25,64,13.958333333333334,clear
2015-06-08,day,2015,6,summer,22988,1,0,0,15.125,15.125,55.25,15.708333333333334,clear
2015-06-08,night,2015,6,summer,9599,1,0,0,12.083333333333334,11.958333333333334,72.45833333333333,11.375,clear
2015-06-09,day,2015,6,summer,23328,1,0,0,13.166666666666666,12.833333333333334,53,23.375,scattered clouds
2015-06-09,night,2015,6,summer,9927,1,0,0,10.916666666666666,9.791666666666666,65.375,18.666666666666668,clear
2015-06-10,day,2015,6,summer,24328,1,0,0,15.125,15.125,54.333333333333336,23.625,scattered clouds
2015-06-10,night,2015,6,summer,11379,1,0,0,12.833333333333334,12.5,61.333333333333336,20.291666666666668,clear
2015-06-11,day,2015,6,summer,26479,1,0,0,19.083333333333332,18.833333333333332,56.041666666666664,26.375,clear
2015-06-11,night,2015,6,summer,12329,1,0,0,14.541666666666666,14.541666666666666,70.16666666666667,14.458333333333334,clear
2015-06-12,day,2015,6,summer,25260,1,0,0,20.583333333333332,20.583333333333332,62,14.75,clear
2015-06-12,night,2015,6,summer,9912,1,0,0,16.916666666666668,16.916666666666668,77.16666666666667,9.666666666666666,clear
2015-06-13,day,2015,6,summer,19714,0,1,0,17.208333333333332,17.208333333333332,77.20833333333333,22.208333333333332,broken clouds
2015-06-13,night,2015,6,summer,10584,0,1,0,17.708333333333332,17.708333333333332,77.5,14.458333333333334,cloudy
2015-06-14,day,2015,6,summer,16578,0,1,0,15.333333333333334,15.333333333333334,77.45833333333333,12.541666666666666,broken clouds
2015-06-14,night,2015,6,summer,8657,0,1,0,14.375,14.375,79.54166666666667,13.75,broken clouds
2015-06-15,day,2015,6,summer,23929,1,0,0,15.583333333333334,15.583333333333334,57.125,18.375,NA
2015-06-15,night,2015,6,summer,10629,1,0,0,12.958333333333334,12.958333333333334,72.29166666666667,15.375,clear
2015-06-16,day,2015,6,summer,25647,1,0,0,18.75,18.458333333333332,48.875,6.708333333333333,clear
2015-06-16,night,2015,6,summer,12276,1,0,0,15.333333333333334,15.333333333333334,68.20833333333333,9.541666666666666,clear
2015-06-17,day,2015,6,summer,25789,1,0,0,20.75,20.75,62.416666666666664,24.458333333333332,scattered clouds
2015-06-17,night,2015,6,summer,12802,1,0,0,18.541666666666668,18.541666666666668,68.66666666666667,19.375,clear
2015-06-18,day,2015,6,summer,26170,1,0,0,17.583333333333332,17.583333333333332,52.541666666666664,17.208333333333332,clear
2015-06-18,night,2015,6,summer,12517,1,0,0,18.166666666666668,18.166666666666668,61.958333333333336,18.958333333333332,clear
2015-06-19,day,2015,6,summer,24404,1,0,0,16.333333333333332,16.333333333333332,58.208333333333336,18.25,scattered clouds
2015-06-19,night,2015,6,summer,11562,1,0,0,16.375,16.375,58.875,13.791666666666666,clear
2015-06-20,day,2015,6,summer,18744,0,1,0,17.166666666666668,17.166666666666668,69.95833333333333,9.958333333333334,broken clouds
2015-06-20,night,2015,6,summer,7551,0,1,0,16.125,16.125,79.66666666666667,9.541666666666666,clear
2015-06-21,day,2015,6,summer,20741,0,1,0,17.916666666666668,17.916666666666668,57,23.833333333333332,broken clouds
2015-06-21,night,2015,6,summer,9652,0,1,0,17,17,68.375,22.25,broken clouds
2015-06-22,day,2015,6,summer,19522,1,0,0,15.208333333333334,15.208333333333334,68.33333333333333,20.833333333333332,scattered clouds
2015-06-22,night,2015,6,summer,10035,1,0,0,14.166666666666666,14.166666666666666,73.375,21,rain
2015-06-23,day,2015,6,summer,25213,1,0,0,16.208333333333332,16.208333333333332,56.458333333333336,14.333333333333334,broken clouds
2015-06-23,night,2015,6,summer,12259,1,0,0,15.416666666666666,15.416666666666666,64.41666666666667,13.875,NA
2015-06-24,day,2015,6,summer,26405,1,0,0,20.416666666666668,20.041666666666668,49.916666666666664,18.416666666666668,clear
2015-06-24,night,2015,6,summer,12535,1,0,0,16.833333333333332,16.833333333333332,64.5,13.75,clear
2015-06-25,day,2015,6,summer,25990,1,0,0,21.166666666666668,21.041666666666668,52.166666666666664,12.083333333333334,clear
2015-06-25,night,2015,6,summer,12683,1,0,0,18.125,18.125,61.791666666666664,15,clear
2015-06-26,day,2015,6,summer,25716,1,0,0,22.541666666666668,22.541666666666668,48.125,15.833333333333334,clear
2015-06-26,night,2015,6,summer,11303,1,0,0,18.666666666666668,18.666666666666668,62.375,16,clear
2015-06-27,day,2015,6,summer,24116,0,1,0,20.458333333333332,20.083333333333332,52.708333333333336,17.083333333333332,clear
2015-06-27,night,2015,6,summer,12465,0,1,0,18.625,18.333333333333332,62,16.916666666666668,clear
2015-06-28,day,2015,6,summer,15698,0,1,0,19.625,19.625,59.75,16.916666666666668,scattered clouds
2015-06-28,night,2015,6,summer,10008,0,1,0,18.625,18.625,68.75,13.75,scattered clouds
2015-06-29,day,2015,6,summer,25583,1,0,0,21.75,21.5,48,13.291666666666666,clear
2015-06-29,night,2015,6,summer,13499,1,0,0,19.416666666666668,19.416666666666668,61.291666666666664,13.541666666666666,clear
2015-06-30,day,2015,6,summer,28400,1,0,0,25.125,24.375,36.875,13.958333333333334,clear
2015-06-30,night,2015,6,summer,14926,1,0,0,19.625,19.625,63.833333333333336,15.833333333333334,clear
2015-07-01,day,2015,7,summer,27827,1,0,0,29.541666666666668,29.541666666666668,44.583333333333336,18.333333333333332,clear
2015-07-01,night,2015,7,summer,14814,1,0,0,25.208333333333332,25.333333333333332,57.375,16.291666666666668,clear
2015-07-02,day,2015,7,summer,25756,1,0,0,23.25,23.25,62.208333333333336,12.166666666666666,clear
2015-07-02,night,2015,7,summer,12506,1,0,0,21.333333333333332,21.333333333333332,66.91666666666667,18.25,NA
2015-07-03,day,2015,7,summer,27718,1,0,0,21.5,21.416666666666668,54.375,18.541666666666668,NA
2015-07-03,night,2015,7,summer,11893,1,0,0,18.333333333333332,18.333333333333332,72.95833333333333,16.375,NA
2015-07-04,day,2015,7,summer,25736,0,1,0,24.458333333333332,24.458333333333332,58.791666666666664,20.583333333333332,clear
2015-07-04,night,2015,7,summer,12547,0,1,0,20,20,73.54166666666667,14.291666666666666,clear
2015-07-05,day,2015,7,summer,18548,0,1,0,18.833333333333332,18.75,67.375,12.958333333333334,scattered clouds
2015-07-05,night,2015,7,summer,11168,0,1,0,18.458333333333332,18.458333333333332,61.958333333333336,14.5,clear
2015-07-06,day,2015,7,summer,25861,1,0,0,20.208333333333332,19.791666666666668,52.208333333333336,17,scattered clouds
2015-07-06,night,2015,7,summer,12759,1,0,0,17.75,17.666666666666668,65.75,13.958333333333334,clear
2015-07-07,day,2015,7,summer,25625,1,0,0,20.916666666666668,20.75,58.666666666666664,24.541666666666668,NA
2015-07-07,night,2015,7,summer,12283,1,0,0,18,17.958333333333332,57.583333333333336,18.5,clear
2015-07-08,day,2015,7,summer,27031,1,0,0,18.5,18.5,65.625,25.541666666666668,broken clouds
2015-07-08,night,2015,7,summer,14672,1,0,0,17.125,17.125,59.25,22.125,clear
2015-07-09,day,2015,7,summer,51870,1,0,0,18.166666666666668,17.916666666666668,44.916666666666664,12.291666666666666,clear
2015-07-09,night,2015,7,summer,20634,1,0,0,17.416666666666668,17.166666666666668,53.041666666666664,13.666666666666666,clear
2015-07-10,day,2015,7,summer,29817,1,0,0,22.541666666666668,21.875,39.041666666666664,13.666666666666666,clear
2015-07-10,night,2015,7,summer,12962,1,0,0,19.125,18.791666666666668,55.416666666666664,12.041666666666666,clear
2015-07-11,day,2015,7,summer,27864,0,1,0,22.958333333333332,22.958333333333332,48.041666666666664,21.375,clear
2015-07-11,night,2015,7,summer,14227,0,1,0,19.791666666666668,19.625,60.416666666666664,13.458333333333334,clear
2015-07-12,day,2015,7,summer,16710,0,1,0,19.5,19.5,69.66666666666667,24.083333333333332,broken clouds
2015-07-12,night,2015,7,summer,6530,0,1,0,17.541666666666668,17.541666666666668,81.29166666666667,19.291666666666668,clear
2015-07-13,day,2015,7,summer,17151,1,0,0,19.227272727272727,19.227272727272727,80.9090909090909,19.90909090909091,broken clouds
2015-07-13,night,2015,7,summer,9769,1,0,0,18.708333333333332,18.708333333333332,81.95833333333333,20.166666666666668,broken clouds
2015-07-14,day,2015,7,summer,25099,1,0,0,19.666666666666668,19.666666666666668,72.83333333333333,15.916666666666666,broken clouds
2015-07-14,night,2015,7,summer,10249,1,0,0,19.166666666666668,19.166666666666668,80.45833333333333,16.041666666666668,broken clouds
2015-07-15,day,2015,7,summer,22861,1,0,0,19.75,19.75,78.95833333333333,13.916666666666666,broken clouds
2015-07-15,night,2015,7,summer,11713,1,0,0,19.541666666666668,19.541666666666668,74.875,10.083333333333334,broken clouds
2015-07-16,day,2015,7,summer,26620,1,0,0,21.083333333333332,21.083333333333332,61.875,25,NA
2015-07-16,night,2015,7,summer,12686,1,0,0,18.75,18.75,69.08333333333333,19.083333333333332,clear
2015-07-17,day,2015,7,summer,26359,1,0,0,22.125,22.125,59.416666666666664,25.208333333333332,broken clouds
2015-07-17,night,2015,7,summer,12146,1,0,0,18.75,18.75,66,14.708333333333334,scattered clouds
2015-07-18,day,2015,7,summer,26505,0,1,0,20.166666666666668,19.708333333333332,44.333333333333336,17.208333333333332,clear
2015-07-18,night,2015,7,summer,11986,0,1,0,17.25,17.208333333333332,63.583333333333336,17.958333333333332,clear
2015-07-19,day,2015,7,summer,23739,0,1,0,21,20.666666666666668,50.541666666666664,24.125,clear
2015-07-19,night,2015,7,summer,12954,0,1,0,19,18.75,48.041666666666664,13.833333333333334,clear
2015-07-20,day,2015,7,summer,16757,1,0,0,19.38888888888889,19.38888888888889,78.77777777777777,11.833333333333334,NA
2015-07-20,night,2015,7,summer,10406,1,0,0,18.958333333333332,18.958333333333332,77.20833333333333,14.5,clear
2015-07-21,day,2015,7,summer,27311,1,0,0,22,22,51.375,22.791666666666668,clear
2015-07-21,night,2015,7,summer,13385,1,0,0,18.791666666666668,18.791666666666668,65.33333333333333,22,clear
2015-07-22,day,2015,7,summer,25836,1,0,0,20.416666666666668,20.208333333333332,56.541666666666664,20.958333333333332,scattered clouds
2015-07-22,night,2015,7,summer,12079,1,0,0,18.25,18.25,65.375,14.541666666666666,NA
2015-07-23,day,2015,7,summer,26646,1,0,0,18.708333333333332,18.625,54.25,15.041666666666666,scattered clouds
2015-07-23,night,2015,7,summer,12446,1,0,0,17.625,17.625,58.791666666666664,12.083333333333334,clear
2015-07-24,day,2015,7,summer,11312,1,0,0,15.916666666666666,15.916666666666666,77.375,12.125,NA
2015-07-24,night,2015,7,summer,4722,1,0,0,15.791666666666666,15.791666666666666,73.45833333333333,10.791666666666666,clear
2015-07-25,day,2015,7,summer,22748,0,1,0,17.208333333333332,17.208333333333332,55.708333333333336,24.25,scattered clouds
2015-07-25,night,2015,7,summer,9860,0,1,0,16.166666666666668,16.166666666666668,67.70833333333333,15.583333333333334,clear
2015-07-26,day,2015,7,summer,5895,0,1,0,14.958333333333334,14.958333333333334,80.625,15.875,rain
2015-07-26,night,2015,7,summer,6503,0,1,0,15.958333333333334,15.958333333333334,74.625,16.625,clear
2015-07-27,day,2015,7,summer,21771,1,0,0,18.875,18.875,62.625,30.125,broken clouds
2015-07-27,night,2015,7,summer,10133,1,0,0,16.666666666666668,16.666666666666668,71.75,26.291666666666668,broken clouds
2015-07-28,day,2015,7,summer,24571,1,0,0,18.125,18.125,52.958333333333336,30.583333333333332,scattered clouds
2015-07-28,night,2015,7,summer,11530,1,0,0,16.125,16.125,64.625,25.125,rain
2015-07-29,day,2015,7,summer,25138,1,0,0,16.791666666666668,16.791666666666668,54.75,20.375,scattered clouds
2015-07-29,night,2015,7,summer,11623,1,0,0,14.875,14.875,67.04166666666667,18.958333333333332,clear
2015-07-30,day,2015,7,summer,24521,1,0,0,16.5,16.5,55.5,17.208333333333332,scattered clouds
2015-07-30,night,2015,7,summer,11624,1,0,0,15.375,15.375,64.91666666666667,12.5,clear
2015-07-31,day,2015,7,summer,25363,1,0,0,18.333333333333332,18.208333333333332,52.125,8.125,clear
2015-07-31,night,2015,7,summer,11312,1,0,0,15.583333333333334,15.583333333333334,65.16666666666667,8.25,clear
2015-08-01,day,2015,8,summer,30433,0,1,0,18.833333333333332,18.625,49.291666666666664,14.041666666666666,clear
2015-08-01,night,2015,8,summer,12584,0,1,0,16.5,16.5,62.083333333333336,11.166666666666666,clear
2015-08-02,day,2015,8,summer,29240,0,1,0,21.166666666666668,20.916666666666668,52,11.125,clear
2015-08-02,night,2015,8,summer,14055,0,1,0,18.416666666666668,18.166666666666668,63.541666666666664,13.875,clear
2015-08-03,day,2015,8,summer,24326,1,0,0,21.416666666666668,21.416666666666668,66.08333333333333,22.666666666666668,broken clouds
2015-08-03,night,2015,8,summer,11076,1,0,0,18.25,18.25,70.41666666666667,12.583333333333334,clear
2015-08-04,day,2015,8,summer,25889,1,0,0,19.375,19.333333333333332,53.75,26.375,broken clouds
2015-08-04,night,2015,8,summer,11755,1,0,0,17.166666666666668,17.166666666666668,68.25,19.458333333333332,clear
2015-08-05,day,2015,8,summer,25864,1,0,0,19.791666666666668,19.75,56.75,12.333333333333334,scattered clouds
2015-08-05,night,2015,8,summer,12906,1,0,0,16.958333333333332,16.958333333333332,72.375,9.791666666666666,clear
2015-08-06,day,2015,8,summer,45065,1,0,0,20.666666666666668,20.666666666666668,67.33333333333333,16.75,scattered clouds
2015-08-06,night,2015,8,summer,18403,1,0,0,18.208333333333332,18.208333333333332,68.08333333333333,13.041666666666666,clear
2015-08-07,day,2015,8,summer,27276,1,0,0,21.208333333333332,21.208333333333332,52.458333333333336,6.333333333333333,scattered clouds
2015-08-07,night,2015,8,summer,12210,1,0,0,17.833333333333332,17.833333333333332,72.95833333333333,11.583333333333334,clear
2015-08-08,day,2015,8,summer,25790,0,1,0,21,21,64.79166666666667,12.916666666666666,broken clouds
2015-08-08,night,2015,8,summer,13203,0,1,0,18.458333333333332,18.458333333333332,74.08333333333333,9.166666666666666,clear
2015-08-09,day,2015,8,summer,27342,0,1,0,22.791666666666668,22.5,45.083333333333336,12.708333333333334,clear
2015-08-09,night,2015,8,summer,13099,0,1,0,19.708333333333332,19.708333333333332,66.54166666666667,11.833333333333334,clear
2015-08-10,day,2015,8,summer,23806,1,0,0,21.583333333333332,21.583333333333332,69.16666666666667,19.125,broken clouds
2015-08-10,night,2015,8,summer,11529,1,0,0,19.083333333333332,19.083333333333332,78.875,17.083333333333332,cloudy
2015-08-11,day,2015,8,summer,25439,1,0,0,18.75,18.75,58.458333333333336,5.583333333333333,scattered clouds
2015-08-11,night,2015,8,summer,8879,1,0,0,17.875,17.875,70.66666666666667,9.291666666666666,rain
2015-08-12,day,2015,8,summer,24974,1,0,0,19.208333333333332,19.208333333333332,66.375,18.75,broken clouds
2015-08-12,night,2015,8,summer,11574,1,0,0,17.875,17.875,74.41666666666667,14.791666666666666,NA
2015-08-13,day,2015,8,summer,16645,1,0,0,19.5,19.5,83.41666666666667,18.333333333333332,rain
2015-08-13,night,2015,8,summer,9329,1,0,0,18.375,18.375,84.375,11.958333333333334,cloudy
2015-08-14,day,2015,8,summer,19278,1,0,0,20.166666666666668,20.166666666666668,79.95833333333333,16.833333333333332,broken clouds
2015-08-14,night,2015,8,summer,6141,1,0,0,17.875,17.875,91.25,8.25,rain
2015-08-15,day,2015,8,summer,23122,0,1,0,17.958333333333332,17.958333333333332,58.916666666666664,16.375,scattered clouds
2015-08-15,night,2015,8,summer,10617,0,1,0,17.208333333333332,17.208333333333332,67.66666666666667,10.625,clear
2015-08-16,day,2015,8,summer,20952,0,1,0,17.708333333333332,17.708333333333332,59.791666666666664,8.833333333333334,clear
2015-08-16,night,2015,8,summer,9664,0,1,0,15.916666666666666,15.916666666666666,67.04166666666667,5.166666666666667,clear
2015-08-17,day,2015,8,summer,24700,1,0,0,18.25,18.25,50.083333333333336,10.875,clear
2015-08-17,night,2015,8,summer,10995,1,0,0,17.375,17.375,61.458333333333336,8.458333333333334,clear
2015-08-18,day,2015,8,summer,23895,1,0,0,17.416666666666668,17.416666666666668,58.833333333333336,18.5,clear
2015-08-18,night,2015,8,summer,10635,1,0,0,17.833333333333332,17.833333333333332,60.208333333333336,13.791666666666666,clear
2015-08-19,day,2015,8,summer,24510,1,0,0,19.333333333333332,19.333333333333332,60.458333333333336,17.583333333333332,scattered clouds
2015-08-19,night,2015,8,summer,7130,1,0,0,16.541666666666668,16.541666666666668,76.54166666666667,12.583333333333334,rain
2015-08-20,day,2015,8,summer,22231,1,0,0,19.833333333333332,19.833333333333332,76.83333333333333,14.625,broken clouds
2015-08-20,night,2015,8,summer,10323,1,0,0,18.25,18.25,85.91666666666667,13,broken clouds
2015-08-21,day,2015,8,summer,24483,1,0,0,23.458333333333332,23.458333333333332,63.75,17.208333333333332,scattered clouds
2015-08-21,night,2015,8,summer,11399,1,0,0,20.75,20.75,74.08333333333333,11.916666666666666,clear
2015-08-22,day,2015,8,summer,29845,0,1,0,25.375,25.333333333333332,55.666666666666664,14.375,clear
2015-08-22,night,2015,8,summer,14342,0,1,0,21.041666666666668,21.041666666666668,69.875,10.208333333333334,clear
2015-08-23,day,2015,8,summer,16201,0,1,0,20.375,20.375,66.375,17.625,clear
2015-08-23,night,2015,8,summer,10800,0,1,0,18.625,18.625,69.625,16.083333333333332,clear
2015-08-24,day,2015,8,summer,11485,1,0,0,16.166666666666668,16.166666666666668,89.58333333333333,13.041666666666666,rain
2015-08-24,night,2015,8,summer,5915,1,0,0,15.5,15.5,85.33333333333333,13.708333333333334,rain
2015-08-25,day,2015,8,summer,18798,1,0,0,16.208333333333332,16.208333333333332,77,18.625,rain
2015-08-25,night,2015,8,summer,9354,1,0,0,16.208333333333332,16.208333333333332,81.66666666666667,21.583333333333332,scattered clouds
2015-08-26,day,2015,8,summer,14155,1,0,0,19.083333333333332,19.083333333333332,80.91666666666667,24.833333333333332,rain
2015-08-26,night,2015,8,summer,9583,1,0,0,17.416666666666668,17.416666666666668,80.54166666666667,19.125,broken clouds
2015-08-27,day,2015,8,summer,21309,1,0,0,17.916666666666668,17.916666666666668,64.75,21.708333333333332,scattered clouds
2015-08-27,night,2015,8,summer,9219,1,0,0,15.625,15.625,81.33333333333333,13.291666666666666,scattered clouds
2015-08-28,day,2015,8,summer,23327,1,0,0,18.208333333333332,18.208333333333332,58.333333333333336,18.375,scattered clouds
2015-08-28,night,2015,8,summer,9623,1,0,0,15.708333333333334,15.708333333333334,75.54166666666667,13.25,clear
2015-08-29,day,2015,8,summer,17147,0,1,0,19.5,19.458333333333332,66.20833333333333,9.041666666666666,scattered clouds
2015-08-29,night,2015,8,summer,5471,0,1,0,17.083333333333332,17.083333333333332,79.25,6.5,clear
2015-08-30,day,2015,8,summer,16902,0,1,0,18.333333333333332,18.333333333333332,77.625,11.166666666666666,broken clouds
2015-08-30,night,2015,8,summer,8070,0,1,0,17.333333333333332,17.333333333333332,83,9.791666666666666,cloudy
2015-08-31,day,2015,8,summer,4894,0,0,1,15.416666666666666,15.416666666666666,91.5,10.708333333333334,rain
2015-08-31,night,2015,8,summer,4745,0,0,1,15.541666666666666,15.541666666666666,87.58333333333333,10.166666666666666,broken clouds
2015-09-01,day,2015,9,autumn,18133,1,0,0,16.166666666666668,16.166666666666668,74.54166666666667,10.041666666666666,scattered clouds
2015-09-01,night,2015,9,autumn,7423,1,0,0,14.791666666666666,14.791666666666666,85.125,8.958333333333334,clear
2015-09-02,day,2015,9,autumn,21705,1,0,0,15.458333333333334,15.458333333333334,68.16666666666667,11.916666666666666,scattered clouds
2015-09-02,night,2015,9,autumn,8475,1,0,0,13.916666666666666,13.916666666666666,78.33333333333333,8.541666666666666,clear
2015-09-03,day,2015,9,autumn,22428,1,0,0,14.458333333333334,14.458333333333334,65.45833333333333,14.333333333333334,scattered clouds
2015-09-03,night,2015,9,autumn,8522,1,0,0,13.416666666666666,13.416666666666666,72.04166666666667,11.583333333333334,clear
2015-09-04,day,2015,9,autumn,21574,1,0,0,14.916666666666666,14.916666666666666,64,15.416666666666666,scattered clouds
2015-09-04,night,2015,9,autumn,8135,1,0,0,13.666666666666666,13.666666666666666,66.66666666666667,10.833333333333334,scattered clouds
2015-09-05,day,2015,9,autumn,14700,0,1,0,14,14,74.79166666666667,12.791666666666666,broken clouds
